         161712 function calls (161025 primitive calls) in 52.778 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       11    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1062(get_code)
       51    0.001    0.000    0.004    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/urllib3/response.py:573(__init__)
       51    0.001    0.000    0.004    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/http/client.py:1136(putrequest)
      561    0.002    0.000    0.004    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/queue.py:122(put)
     1877    0.004    0.000    0.004    0.000 {method 'match' of 're.Pattern' objects}
      102    0.004    0.000    0.004    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/socket.py:221(__init__)
       51    0.004    0.000    0.004    0.000 {method '_wrap_socket' of '_ssl._SSLContext' objects}
     4386    0.002    0.000    0.004    0.000 <frozen os>:795(decode)
       51    0.001    0.000    0.004    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/requests/models.py:483(prepare_headers)
      102    0.001    0.000    0.004    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/requests/adapters.py:202(__init__)
      255    0.002    0.000    0.004    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/http/client.py:1292(putheader)
      102    0.001    0.000    0.004    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/http/cookiejar.py:1680(extract_cookies)
        1    0.000    0.000    0.004    0.004 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/pyarrow/pandas_compat.py:1(<module>)
       23    0.000    0.000    0.004    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1266(emit)
      357    0.001    0.000    0.004    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/requests/utils.py:345(to_key_val_list)
       18    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
      103    0.002    0.000    0.004    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/parse.py:452(urlsplit)
        1    0.000    0.000    0.004    0.004 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/pandas/core/internals/construction.py:506(nested_data_to_arrays)
     1020    0.001    0.000    0.004    0.000 <frozen _collections_abc>:892(__iter__)
        6    0.000    0.000    0.004    0.001 <frozen importlib._bootstrap_external>:1295(exec_module)
        1    0.000    0.000    0.003    0.003 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/pandas/core/internals/construction.py:793(to_arrays)
        6    0.002    0.000    0.003    0.001 {built-in method _imp.exec_dynamic}
        1    0.003    0.003    0.003    0.003 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/pyarrow/parquet/core.py:1092(write_table)
      561    0.001    0.000    0.003    0.000 <frozen _collections_abc>:804(get)
       18    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1520(find_spec)
       18    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1491(_get_spec)
      153    0.000    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.12/3.12.4/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/message.py:620(get_content_maintype)
       51    0.001    0.000    0.003    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/requests/models.py:658(__init__)
      204    0.001    0.000    0.003    0.000 /Users/alabbahs/Documents/coursework/c12-LMNH-team-2/docker/pipeline-image/.venv/lib/python3.12/site-packages/urllib3/util/url.py:303(_normalize_host)
2961/2859    0.002    0.000    0.003    0.000 {method 'encode' of 'str' objects}
